mappedTown,visitTown,mappedPoolId,mappedByUser,mappedByUserId,mappedDateText,mappedDateUnixSeconds,mappedLatitude,mappedLongitude,mappedConfidence,mappedSource,mappedSource2,mappedPhotoNumber,mappedLocationAccuracy,mappedShape,mappedComments,createdAt,updatedAt,mappedlocationInfoDirections,mappedLandownerPermission,mappedLandownerInfo,mappedLocationUncertainty,mappedTownId,mappedPoolLocation,mappedPoolBorder,mappedLandownerName,mappedLandownerAddress,mappedLandownerTown,mappedLandownerStateAbbrev,mappedLandownerZip5,mappedLandownerPhone,mappedLandownerEmail,mappedPoolStatus,mappedMethod,mappedObserverUserName,mappedUpdatedAt,mappedCreatedAt,poolId,latitude,longitude,visitId,visitIdLegacy,visitUserName,visitPoolId,visitNavMethod,visitCertainty,visitLocatePool,visitDate,visitTownName,visitLocationComments,visitDirections,visitCoordSource,visitLatitude,visitLongitude,visitVernalPool,visitPoolType,visitInletType,visitOutletType,visitForestCondition,visitForestUpland,visitHabitatComment,visitHabitatAgriculture,visitHabitatLightDev,visitHabitatHeavyDev,visitHabitatPavedRd,visitHabitatDirtRd,visitHabitatPowerline,visitHabitatOther,visitMaxDepth,visitWaterLevelObs,visitHydroPeriod,visitMaxWidth,visitMaxLength,visitPoolTrees,visitPoolShrubs,visitPoolEmergents,visitPoolFloatingVeg,visitSubstrate,visitDisturbDumping,visitDisturbSiltation,visitDisturbVehicleRuts,visitDisturbRunoff,visitDisturbDitching,visitDisturbOther,visitWoodFrogAdults,visitWoodFrogLarvae,visitWoodFrogEgg,visitWoodFrogEggHow,visitSpsAdults,visitSpsLarvae,visitSpsEgg,visitSpsEggHow,visitJesaAdults,visitJesaLarvae,visitJesaEgg,visitJesaEggHow,visitBssaAdults,visitBssaLarvae,visitBssaEgg,visitBssaEggHow,visitFairyShrimp,visitFingerNailClams,visitSpeciesOther1,visitSpeciesOther2,visitSpeciesComments,visitFish,visitFishCount,visitFishSizeSmall,visitFishSizeMedium,visitFishSizeLarge,visitPoolPhoto,visitUserId,createdAt,updatedAt,visitPoolMapped,visitUserIsLandowner,visitLandownerPermission,visitLandowner,visitTownId,visitFishSize,visitWoodFrogPhoto,visitWoodFrogNotes,visitSpsPhoto,visitSpsNotes,visitJesaPhoto,visitJesaNotes,visitBssaPhoto,visitBssaNotes,visitFairyShrimpPhoto,visitFairyShrimpNotes,visitFingerNailClamsPhoto,visitFingerNailClamsNotes,visitNavMethodOther,visitPoolTypeOther,visitSubstrateOther,visitSpeciesOtherName,visitSpeciesOtherCount,visitSpeciesOtherPhoto,visitSpeciesOtherNotes,visitLocationUncertainty,visitObserverUserName,visitWoodFrogiNat,visitSpsiNat,visitJesaiNat,visitBssaiNat,visitFairyShrimpiNat,visitFingerNailClamsiNat,visitSpeciesOtheriNat,visitUpdatedAt,visitCreatedAt,reviewId,reviewUserName,reviewUserId,reviewPoolId,reviewVisitIdLegacy,reviewVisitId,reviewQACode,reviewQAAlt,reviewQAPerson,reviewQADate,reviewQANotes,createdAt,updatedAt,reviewPoolStatus,reviewUpdatedAt,reviewCreatedAt
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW162,Matt Peters,,2011-05-11,,44.42406000,-72.42152000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Drive in owners access rd. in S. Woodbury village just off rte 14.,f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW162,44.42406000,-72.42152000,1112,506,Matt Peters,NEW162,GPS,,1,2011-05-11,WOODBURY,,Drive in owners access rd. in S. Woodbury village just off rte 14.,GPS,44.42406000,-72.42152000,Yes,Pool associated with larger wetland complex,Ephemeral Inlet,Ephemeral Outlet,Undisturbed,Deciduous,sugaring tubes stop just south of pool,f,f,f,f,f,f,,12-24 Inches,Full,Ephemeral,50,90,0,0,30,0,Leaf litter,f,f,f,f,f,,,1,20,Counted,,0,72,Counted,,0,,,,0,,,0,0,caddisfly larvae,"green frog, predatious diving beetle",classic vp connected by seepage to mixed swamp vp KWN268. deepest part of basin with growing Cardamine under water- indicating rapid drying to follow? other small pools in area.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3410,Matt Peters,0,NEW162,506,1112,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW163,Matt Peters,,2011-05-11,,44.42414000,-72.42071000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Drive in owners access rd. in S. Woodbury village just off rte 14.,f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW163,44.42414000,-72.42071000,1113,507,Matt Peters,NEW163,GPS,,1,2011-05-11,WOODBURY,,Drive in owners access rd. in S. Woodbury village just off rte 14.,GPS,44.42414000,-72.42071000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Undisturbed,Deciduous,sugaring to south,f,f,f,f,f,f,,6-12 Inches,More than 50%,Ephemeral,10,40,0,0,5,0,Leaf litter,f,f,f,f,f,,,1,1,Counted,,0,,,,0,,,,0,,,0,0,predaceous diving beetle,mosquito larvae,"very small linear pool just east of other larger pools, lower elevation tucked in ledgy ridges",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3411,Matt Peters,0,NEW163,507,1113,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW164,Matt Peters,,2011-05-11,,44.42445000,-72.42032000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Drive in owners access rd. in S. Woodbury village just off rte 14.,f,,,0,,,,,,,,,,Eliminated,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW164,44.42445000,-72.42032000,1114,508,Matt Peters,NEW164,GPS,,1,2011-05-11,WOODBURY,,Drive in owners access rd. in S. Woodbury village just off rte 14.,GPS,44.42445000,-72.42032000,Dont Know,Isolated Forest Depression,No Inlet,No Outlet,Undisturbed,Deciduous,,f,f,f,f,f,f,,2-3 Feet,More than 50%,Ephemeral,25,50,0,0,10,0,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,0,predaceous diving beetle,mosquito larvae,"tucked in ledges near other pools. Couldnt find any indicators, maybe too ephemeral, pretty marginal.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3412,Matt Peters,0,NEW164,508,1114,NOT POOL,,AW,2012-02-08,hydroperiod,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Eliminated,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW166,Matt Peters,,2011-05-12,,44.42303000,-72.41911000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Drive in owners access rd. in S. Woodbury village just off rte 14.,f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW166,44.42303000,-72.41911000,1115,510,Matt Peters,NEW166,GPS,,1,2011-05-12,WOODBURY,,Drive in owners access rd. in S. Woodbury village just off rte 14.,GPS,44.42303000,-72.41911000,Dont Know,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Undisturbed,Mixed,"sugaring all around, active woods road within 50ft.",f,f,f,f,f,f,,12-24 Inches,More than 50%,Ephemeral,40,50,0,0,5,2,Leaf litter,f,f,f,f,f,,,0,,,,0,,,,0,,,,0,,,0,1,caddisfly larvae,mosquito larvae,"lacks strong indicators but looks good. marginal hydroperiod?, in ledges, some Cardamine in pool bottom may indicate early drying, much algae.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3413,Matt Peters,0,NEW166,510,1115,CONF,,AW,2012-02-08,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW167,Matt Peters,,2011-05-12,,44.42195000,-72.41683000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Drive in owners access rd. in S. Woodbury village just off rte 14.,f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW167,44.42195000,-72.41683000,1116,512,Matt Peters,NEW167,GPS,,1,2011-05-12,WOODBURY,,Drive in owners access rd. in S. Woodbury village just off rte 14.,GPS,44.42195000,-72.41683000,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Undisturbed,Coniferous,,f,f,f,f,f,f,,6-12 Inches,More than 50%,Semi-permanent,70,130,60,10,20,5,Leaf litter,f,f,f,f,f,,,0,33,Counted,,0,84,Counted,,0,5,Counted,,0,,,0,0,caddisfly larvae,"mosquito larvae, red mites","Pool is really a large Hemlock, fir, black ash seepage swamp with VP functionality",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3414,Matt Peters,0,NEW167,512,1116,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":162,""townName"":""Londonderry"",""townCountyId"":25,""townCentroid"":null,""townBorder"":null}",NEW168,lmcnamara,,1900-01-01,,43.16133300,-72.79944400,,,,,,,This is a beautiful and odd chain of narrow vernal pools located in a narrow saddle between the two peaks.  The chain is probably 200-300 yards long and curves from NW to SE.,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"From the north side of Winhall Brook campground.  Park at the first lean-to and then hike due north, directly up the hill (very steep).  The series of pools is located in the saddle just beyond the first peak.",f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW168,43.16133300,-72.79944400,1117,513,lmcnamara,NEW168,GPS,,0,1900-01-01,LONDONDERRY,This is a beautiful and odd chain of narrow vernal pools located in a narrow saddle between the two peaks.  The chain is probably 200-300 yards long and curves from NW to SE.,"From the north side of Winhall Brook campground.  Park at the first lean-to and then hike due north, directly up the hill (very steep).  The series of pools is located in the saddle just beyond the first peak.",GPS,43.16133300,-72.79944400,Yes,Isolated Forest Depression,No Inlet,Ephemeral Outlet,Undisturbed,Mixed,"Located in the southern portion of TNCs Winhall Brook Natural Area.  Undisturbed, old forest, high elevation.",f,f,f,f,f,f,,2-3 Feet,More than 50%,Ephemeral,40,50,0,0,0,0,Leaf litter,f,f,f,f,f,,,1,,,,0,,,,0,,,,0,,,0,0,,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,162,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3415,lmcnamara,0,NEW168,513,1117,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":238,""townName"":""Roxbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW169,sfaccio,,2011-06-08,,44.05291000,-72.76961000,,,,,,,In between pools JP40a and JP41,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Raynor Rd,f,,,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW169,44.05291000,-72.76961000,1118,537,sfaccio,NEW169,,,0,2011-06-08,ROXBURY,In between pools JP40a and JP41,Raynor Rd,GPS,44.05291000,-72.76961000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Minor logging,Deciduous,,f,f,f,f,f,f,,6-12 Inches,Less than 50%,Ephemeral,20,40,1,,2,,Leaf litter,f,f,f,f,f,,,1,,,,0,10,Estimated,,0,,,,0,,,0,0,,,Pool nearly dry -- seething with frog larvae.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,238,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3416,sfaccio,0,NEW169,537,1118,CONF,,,,short hydroperiod,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":83,""townName"":""Barnet"",""townCountyId"":5,""townCentroid"":null,""townBorder"":null}",NEW17,pziot@charter.net,,2009-06-08,,44.32335000,-72.08743000,,,,,,,maintenance road for power line likely impounds pool,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,0.55 mi NE from Barnet Center Rd along power line,f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW17,44.32335000,-72.08743000,1119,94,pziot@charter.net,NEW17,Prior Knowledge,Certain,1,2009-06-08,BARNET,maintenance road for power line likely impounds pool,0.55 mi NE from Barnet Center Rd along power line,GPS,44.32335000,-72.08743000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Undisturbed,Mixed,Power line road likely impounds pool and makes it semi-permanent,f,f,f,f,f,t,,3-4 Feet,More than 50%,Semi-permanent,60,130,0,0,5,0,Leaf litter,f,f,f,f,f,,,1,,,,1,50,Estimated,,0,,,,0,,,0,0,,,"Spring Peeper tadpolls, Wood Frog tadpolls not identifiec; lots of invertebrates; spring peeper adults; but we were not able to wade into pool and it was quite deep",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,83,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3417,pziot@charter.net,0,NEW17,94,1119,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":105,""townName"":""Bristol"",""townCountyId"":1,""townCentroid"":null,""townBorder"":null}",NEW171,MtAbeVikingCrew,,2011-06-01,,44.16981100,-73.14294300,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Bacon Watershed property,f,,,0,,,,,,,,,,Potential,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW171,44.16981100,-73.14294300,1120,548,MtAbeVikingCrew,NEW171,Prior Knowledge,,1,2011-06-01,BRISTOL,,Bacon Watershed property,,44.16981100,-73.14294300,Yes,Isolated Forest Depression,No Inlet,No Outlet,Undisturbed,Mixed,,f,f,f,f,f,f,,12-24 Inches,Full,Semi-permanent,57,,15,5,2,0,Leaf litter,f,f,f,f,f,,2,1,,,2,0,1,Counted,2,0,,,2,0,,,0,0,Mink Frog,,,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,105,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3418,MtAbeVikingCrew,0,NEW171,548,1120,ERROR_LocAcc,,AW,2012-02-07,"Original entered LAT/LONG was-44.22105/-73.13669 , changed by AW to be in correct town/parcel- approx location only",2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Potential,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":105,""townName"":""Bristol"",""townCountyId"":1,""townCentroid"":null,""townBorder"":null}",NEW172,MtAbeVikingCrew,,2011-06-01,,44.16977000,-73.14259000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Go behind the Pitts house over the ridge to the beaver pond. Turn left and go for 15 minutes and turn on a different path. Go up it and then your there.,f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW172,44.16977000,-73.14259000,1121,549,MtAbeVikingCrew,NEW172,Prior Knowledge,Certain,0,2011-06-01,BRISTOL,,Go behind the Pitts house over the ridge to the beaver pond. Turn left and go for 15 minutes and turn on a different path. Go up it and then your there.,GPS,44.16977000,-73.14259000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Minor logging,Mixed,,f,f,f,f,f,f,forest,12-24 Inches,More than 50%,Permanent,75,100,20,5,1,5,Leaf litter,f,f,f,f,f,none,3,0,,,3,0,1,Counted,3,0,,,3,0,,,0,0,mink frog (adult:2),newt (adult:1),,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,105,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3419,MtAbeVikingCrew,0,NEW172,549,1121,CONF,,AW,2012-02-07,FIXED by AW:probably correct- wrong town- changed to Bristol from New Haven,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":93,""townName"":""Montpelier"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW173,Matt Peters,,2011-06-07,,44.26647000,-72.57994000,,,,,,,Public land- in Hubbard Park,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"From trailhead behind state capitol climb the hill up to the hilltop tower in Hubbard Park. Follow main trail west a few hundred meters to right turn, pool is just off to the left(west side).",f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW173,44.26647000,-72.57994000,1122,550,Matt Peters,NEW173,Prior Knowledge,Certain,1,2011-06-07,MONTPELIER,Public land- in Hubbard Park,"From trailhead behind state capitol climb the hill up to the hilltop tower in Hubbard Park. Follow main trail west a few hundred meters to right turn, pool is just off to the left(west side).",GPS,44.26647000,-72.57994000,Yes,Isolated Forest Depression,No Inlet,No Outlet,Undisturbed,Deciduous,"Well used,extensive public trail network adjacent and in surrounding area",f,f,f,f,f,f,,12-24 Inches,Less than 50%,Ephemeral,50,70,0,20,50,0,Leaf litter,f,t,f,f,f,frequent wading by pets/ people using trail,,1,,,,0,,,,0,,,,0,,,0,0,caddis fly larvae,,"Marginal pool, shallow, heavily vegetated, probably not productive in dry years. Visibility impaired at time of survey. Pool bank/edge eroded by dogs and foot traffic from trail-appears to be a favored watering/mucking spot of dogs.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,93,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3420,Matt Peters,0,NEW173,550,1122,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW174,Matt Peters,,2011-06-01,,44.44270000,-72.41305000,,,,,,,"Encountered by chance leaving Woodbury Town forest- probably not on public land as it turns out, no other permission, near trail into Town Forest?",2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"Park along Rte 14  or Town farm Rd. bushwack, following GPS to point.",f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW174,44.44270000,-72.41305000,1123,551,Matt Peters,NEW174,GPS,Certain,1,2011-06-01,WOODBURY,"Encountered by chance leaving Woodbury Town forest- probably not on public land as it turns out, no other permission, near trail into Town Forest?","Park along Rte 14  or Town farm Rd. bushwack, following GPS to point.",GPS,44.44270000,-72.41305000,Yes,Manmade,Ephemeral Inlet,Ephemeral Outlet,Undisturbed,Deciduous,"Appears to be spring fed and likely that it was excavated into a seepage long ago for ag purposes, old tractor tire in pool, near stone wall.",f,f,f,f,f,f,,12-24 Inches,Full,Semi-permanent,20,35,0,0,5,0,Leaf litter,f,t,f,f,f,,,1,,,,0,25,Counted,,0,,,,0,,,0,0,Predaceous diving beetles,Green frogs (4 adults),"Very silty pool, appears excavated into spring long ago. Possibly permanent hydroperiod due to ground water input.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3421,Matt Peters,0,NEW174,551,1123,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":77,""townName"":""Woodbury"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW175,Matt Peters,,2011-06-01,,44.44483000,-72.40992000,,,,,,,Woodbury Town Forest parcel I believe,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,Park along Town Farm Rd. a short ways off Rte 14. Follow GPS bushwacking to site- though there is a trail near pool may be accessible near jct of Cabot rd to south- not sure if this is a public access and I didnt follow it all the way out.,f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW175,44.44483000,-72.40992000,1124,552,Matt Peters,NEW175,GPS,Certain,1,2011-06-01,WOODBURY,Woodbury Town Forest parcel I believe,Park along Town Farm Rd. a short ways off Rte 14. Follow GPS bushwacking to site- though there is a trail near pool may be accessible near jct of Cabot rd to south- not sure if this is a public access and I didnt follow it all the way out.,GPS,44.44483000,-72.40992000,Yes,Pool associated with larger wetland complex,No Inlet,Ephemeral Outlet,Undisturbed,Deciduous,Pool associated with extensive forested seepages,f,f,f,f,f,f,,2-3 Feet,More than 50%,Semi-permanent,60,110,0,15,15,5,Leaf litter,f,f,f,f,f,,,1,,,,0,144,Counted,,0,32,Counted,,0,,,0,1,caddis fly larvae,predaceous diving beetle larvae (large!),an additional very small pool about 10m west. Large interesting pool. Jeff eggs concentrated in a few clusters. Maybe more eggs in shrub clumps.,f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,77,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3422,Matt Peters,0,NEW175,552,1124,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
"{""townId"":0,""townName"":""Unknown"",""townCountyId"":0,""townCentroid"":null,""townBorder"":null}","{""townId"":99,""townName"":""Berlin"",""townCountyId"":23,""townCentroid"":null,""townBorder"":null}",NEW176,Matt Peters,,2011-06-03,,44.20070000,-72.61214000,,,,,,,,2019-06-12 10:25:16.040945,2019-07-28 20:32:23.79608,"Park on Crosstown Rd near Boyer State Forest sign, cross field, bushwack to site. mountain bike trails present too.",f,,Certain,0,,,,,,,,,,Confirmed,Visit,,2019-07-28 20:32:23.79608,2019-06-12 10:25:16.040945,NEW176,44.20070000,-72.61214000,1125,565,Matt Peters,NEW176,GPS,Certain,1,2011-06-03,BERLIN,,"Park on Crosstown Rd near Boyer State Forest sign, cross field, bushwack to site. mountain bike trails present too.",GPS,44.20070000,-72.61214000,Yes,Pool associated with larger wetland complex,No Inlet,No Outlet,Undisturbed,Deciduous,"in middle of large open wetland, larger wetland drains in multiple directions, old granite quarries in area not sure of larger site history/ disturbance. substrate is sedge peat",f,f,f,f,f,f,,6-12 Inches,More than 50%,Semi-permanent,10,20,0,10,50,10,Other,f,f,f,f,f,,,1,,,,0,3,Counted,,0,,,,0,,,0,0,caddis fly larvae,,"small pool with eggs in middle of larger seepage wetland, mostly open fenny sedge meadow, some willow shrubs, scattered red maple and black ash, probably other small pools like this in the larger wetland.",f,,0,0,0,,0,2019-06-12 09:44:57.49757,2020-04-03 15:03:47.12798,t,f,f,,99,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,2020-04-03 15:03:47.12798,2019-06-12 09:44:57.49757,3423,Matt Peters,0,NEW176,565,1125,CONF,,,,,2019-07-23 16:23:44.690054,2020-03-24 19:54:14.851314,Confirmed,2020-03-24 19:54:14.851314,2019-07-23 16:23:44.690054
